,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace,newDevelopmentFinished,labels,district
1887,99681093,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/26/4d/1051151514.jpg,,27,2,75000.0,duplex,sale,92.0,True,3,2,"la Iglesia, 2",Teruel,Aguilar del Alfambra,es,40.5906929,-0.7954857,True,https://www.idealista.com/inmueble/99681093/,32458,"ATICO DUPLEX PARA ENTRAR A VIVIR. Ático dúplex seminuevo en perfecto estado de conservación. Está formado por 3 habitaciones y 2 baños y tiene una superficie de 100 m2 construidos. Cuenta con chimenea, techos de madera y unas impresionantes vistas. En la planta principal se encuentra el comedor, cocina, dos habitaciones y un baño y en la parte superior, una amplia habitación principal tipo suite con cuarto de baño. La vivienda incluye calefacción por suelo radiante, unos excelentes acabados y está totalmente amueblado y equipado. El precio incluye plaza de garaje y trastero.",False,good,False,True,815.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Aguilar del Alfambra', 'title': 'Dúplex en la Iglesia, 2'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1888,99756325,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/f4/4a/1053704163.jpg,,25,3,130000.0,penthouse,sale,57.0,True,2,1,"Pasaje Cra Mora-Río Alcalá, 60",Teruel,Alcalá de la Selva,es,40.3594547,-0.7017062,True,https://www.idealista.com/inmueble/99756325/,58750,"ATICO EN LA VEGA FRENTE A LA ERMITA En pleno cogollo de la Virgen de la Vega, ponemos a tu disposición este alegre y bonito ático. Con techos de madera abuhardillados, chimenea y cocina equipada, es un rincón perfecto para pasar los ratos de ocio entre familia y amigos.  Si te gusta el esquí, senderismo, la recolecta de setas o simplemente la tranquilidad de una zona de montaña, no dejes de verlo. Se entrega equipado y amueblado para entrar a vivir y su precio incluye garaje y trastero en la misma finca LLAMAME Y LO VEMOS.",False,good,False,True,2281.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Ático en Pasaje Cra Mora-Río Alcalá, 60'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1889,94185150,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/cf/0c/882129276.jpg,,37,3,145000.0,duplex,sale,170.0,True,4,3,"Avenida Corona de Aragón, 2",Teruel,Calamocha,es,40.9196901,-1.2972091,True,https://www.idealista.com/inmueble/94185150/,42031,"DUPLEX CON TERRAZA EN EL CENTRO DE CALAMOCHA. DISPONIBLE EN ALQUILER CON OPCION A COMPRA. Esta soleada vivienda en su planta baja cuenta con distribuidor con armario empotrado, cocina amueblada y equipada, despensa y una terraza, cuarto de baño completo en pasillo, amplio comedor salón con una terraza con vistas a la avenida y dos dormitorios, el principal con cuarto de baño. Su planta alta está distribuida en dos habitaciones, cuarto de baño completo, distribuidor con armario empotrado y una magnífica terraza con toldo automático ideal para disfrutarla. Toda la casa dispone de calefacción de gas natural individual, suelos de tarima, carpintería interior de madera y la exterior de aluminio con doble acristalamiento. La finca cuenta con ascensor. El precio incluye plaza de garaje en la planta sótano del edificio y un amplio cuarto trastero. LLAMANOS Y VAMOS A VERLA…. TE VA A ENCANTAR!",False,good,False,True,853.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Calamocha', 'title': 'Dúplex en Avenida Corona de Aragón, 2'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1890,98560573,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/8b/6e/1016402292.jpg,PalacioHuesa,40,,100000.0,chalet,sale,696.0,False,5,2,"Avenida 9 de marzo, 3",Teruel,Huesa del Comun,es,41.0108308,-0.9209682,True,https://www.idealista.com/inmueble/98560573/,17531,"Casas Aragón tiene el gusto de ofrecerles la pintoresca Casa/Palacio la Parra en Huesa del Común, Teruel. Nada más entrar  por la puerta, dejando atrás su prominente fachada y su escudo central, pasamos al vestíbulo y vemos una planta principal rehabilitada, con unas distinguidas escaleras en las que no podemos evitar fijarnos, así como la puerta en madera que nos llevaría a la parte inferior de la casa. A la derecha nos encontramos con una zona de lavadero, un baño reformado y dos habitaciones. Nos percatamos a su vez de que todas las ventanas de la casa están cambiadas. Continuamos a la sala de estar que al estar ubicada detrás de las escaleras tiene acceso desde todos los lados, con salida a una bonita terraza y acceso a otra habitación orientada hacia la parte trasera de la casa. Este salón se comunica a su vez con la cocina, reformada también con una parrilla y una salida de humos  centrales que nos sorprende y os sorprenderá. Al lado de la cocina, como no podía ser de otro modo, tiene una amplia fresquera, terminando así la ruta por la planta principal Subimos a la segunda planta por las escaleras y nos la encontramos rehabilitada, de frente vemos una prominente habitación con dos alcobas. A la izquierda de las escaleras pasamos por un distribuidor que nos dirige a la derecha hacia otro baño reformado y hacia la izquierda a otra amplísima habitación con dos alcobas también. Todo amplios espacios con un eco medieval que.. . Entonces se trasladó mío Cid al puerto de Alucant, desde allí atacó mío Cid a Huesa y a Montalbán, en aquella correría díez días tuvieron que emplear. Versos 951 y ss. CMC Subimos a la parte de arriba de la casa y vemos la terraza con vistas al castillo, a la derecha un palomar y todo rodeado por falsas para aislar la casa que a día de hoy esperan de encontrar nuevos usos. Visítela sin compromiso Casas Aragón 644907105 // 644823941.",False,good,False,,144.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Huesa del Comun', 'title': 'Chalet pareado en Avenida 9 de marzo, 3'}",False,False,False,False,False,False,,,,
1891,88283402,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/5e/8b/743211066.jpg,p-26,21,,44000.0,chalet,sale,222.0,False,3,1,alta s/n,Teruel,Castellote,es,40.8162041,-0.2743293,True,https://www.idealista.com/inmueble/88283402/,44783,"Casa en el centro del pueblo, situada en una plaza, es esquinera con mucha presencia y luz natural. Está para entrar a vivir en general, incluso tiene calefacción de gasoil. Cuenta con un amplio garaje. Es la típica casa de pueblo con vigas de madera, rústica y con encanto. El tejado está libre de goteras, se arregló y retejó hace poco tiempo, con lo que está en buen estado. Abenfigo es un tranquilo pueblo con un preciosos entorno natural del Maestrazgo, entre Castellote y Mas de las Matas.",False,good,False,,198.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Castellote', 'title': 'Casa independiente en alta s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1892,98258014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/be/10/1005771486.jpg,P-81,33,,60000.0,countryHouse,sale,264.0,False,5,1,"Baja, 4",Teruel,Peralejos,es,40.4832994,-1.0340792,True,https://www.idealista.com/inmueble/98258014/,48604,"Casa independiente con patio trasero o jardín en Peralejos, a 18 km de Teruel. Es una casa de pueblo de construcción moderna, con estructura de vigas de hormigón, y fachada de ladrillo caravista. Está para actualizar, pero tal y como está se puede vivir. Tiene una superficie construida de 264 m2, sobre una parcela de 296 m2. En planta calle tenemos la entrada y pasillo-distribuidor, 2 habitaciones, cocina, salón y un trastero bajo el hueco de la escalera. Arriba 3 habitaciones y una terraza en la parte trasera, con vistas al patio y los campos. Abajo almacenes. En la parte trasera tenemos un amplio patio o jardín, de casi 200 m2, con vistas al campo y la zona montañosa que rodea el pueblo. Una casa para disfrutar de la naturaleza, en un pequeño pueblo con encanto, a 15 minutos de la ciudad con todos los servicios.",False,good,False,,227.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Peralejos', 'title': 'Casa de pueblo en Baja, 4'}",False,False,False,False,False,False,,,,
1893,99397807,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/a0/a2/1042619494.jpg,P89,33,,39000.0,countryHouse,sale,159.0,False,4,1,"Alto barrio, 26",Teruel,Huesa del Comun,es,41.0101986,-0.9206603,True,https://www.idealista.com/inmueble/99397807/,17459,"Casa en el centro del pueblo, tiene 159 m2 construidos en solar de 53 metros. Es una casa antigua, original, pero cuidada y mantenida, lista para entrar a vivir desde el primer día. Paredes de piedra, vigas de madera… todo se ha conservado. El tejado se puso nuevo sobre las vigas de madera existentes. Tiene 3 alturas, en planta calle hay una sala de estar y el baño, en planta 1 está la cocina-comedor y 2 dormitorios, y arriba tenemos otras 2 habitaciones y un almacén. Se queda equipada y amueblada como se ve en las fotos, para llegar con la maleta y vivir desde el primer momento. Se incluye también un almacén que está cerca de la casa, donde hay gran cantidad de herramientas y utensilios de todo tipo, para seguir manteniendo la casa como nueva. Con una puerta grande se podría meter el coche, la que tiene ahora es peatonal. Huesa del común es un pintoresco y tranquilo pueblo del interior de Teruel, a casi 900 metros de altitud, con clima seco y fresco. Tiene restos de un antiguo Castillo, y hasta el Cid moró allí.",False,good,False,,245.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Huesa del Comun', 'title': 'Casa de pueblo en Alto barrio, 26'}",False,False,False,False,False,False,,,,
1894,98136049,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/83/e6/1002228473.jpg,P79,21,3,45000.0,flat,sale,105.0,True,3,1,Molino Aceitero s/n,Teruel,La Puebla de Hijar,es,41.2143296,-0.4460934,True,https://www.idealista.com/inmueble/98136049/,47314,"El piso se encuentra en una calle principal de la localidad. Es exterior y da por un lado a la calle principal y por la parte de atrás a zona de campo con una vista muy agradable. Tiene dos pequeñas galerías que están acristaladas. Cuenta con calefacción por acumuladores eléctricos. El piso se compone de un baño, espaciosa cocina y da a una de las galerías, amplio salón y tres dormitorios, de los cuales dos son dobles y otro sencillo. Además tiene un pequeño armario empotrado. Se incluye un amplio trastero en el sótano del edificio. Muy pocos gastos de comunidad. La construcción sólida en perfecto estado, tiene 50 años. El piso se puede entrar a vivir perfectamente y no necesita arreglo alguno, salvo que por estética quieran actualizar. Se deja con muebles si lo desea el comprador.",False,good,False,False,429.0,{'typology': 'flat'},"{'subtitle': 'La Puebla de Hijar', 'title': 'Piso en Molino Aceitero s/n'}",False,False,False,False,False,False,,,,
1895,98362170,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/a9/fc/1009426115.jpg,P82,39,,55000.0,countryHouse,sale,898.0,False,6,1,"San Roque, 2",Teruel,Alfambra,es,40.5471038,-1.0338361,True,https://www.idealista.com/inmueble/98362170/,42208,"Sobre una parcela de 579 m2 y con un total de 898 m2 construidos, se encuentra este complejo con varias edificaciones. Se entra a través de una doble puerta metálica, anclada un muro con piedras de sillares, que nos da paso a un gran patio abierto. Hace de distribuidor y nos da acceso a un viejo taller mecánico, varios almacenes y con otro patio trasero, y la vivienda propiamente dicha. Además hay una casa anexa posiblemente usada por el servicio. esta parte está abandonada incluso tiene una zona hundida. La zona de vivienda está reformada parcialmente en varias partes y épocas, en general necesita arreglos, pero se puede habitar desde el primer momento. En la primera planta hay un distribuidor que lleva a las habitaciones, y arriba la última planta es el granero. Mucho espacio que ofrece muchas posibilidades, para vivir o montar un negocio.",False,renew,False,,61.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Alfambra', 'title': 'Casa de pueblo en San Roque, 2'}",False,False,False,False,False,False,,,,
1896,97304992,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/88/45/975339986.jpg,ANDORRA,21,1,60000.0,flat,sale,91.0,True,3,2,"Calle correos, 8",Teruel,Andorra,es,40.9767248,-0.4459256,True,https://www.idealista.com/inmueble/97304992/,31491,"Bien situado en el edificio de Correos, a dos fachadas, la principal a calle Correos y la trasera a Avda. Dos de Mayo, superficie de 86 m2 útiles, todo exterior salvo baños, 3 balcones al exterior, dispone de salón con galería, 3 dormitorios, uno de ellos con baño, cocina equipada con un espacio-despensa, 2 baños, armarios empotrados, en buen estado de conservación, dispone de un pequeño trastero en planta sótano. Acometida de gas en fachada, posibilidad de instalación de suministro. No dispone el edificio de ascensor pero el piso es una primera planta. El pueblo cuenta con todos los servicios (colegio, centro salud, farmacia, comercios, etc).",False,good,False,False,659.0,{'typology': 'flat'},"{'subtitle': 'Andorra', 'title': 'Piso en Calle correos, 8'}",False,False,False,False,False,False,,,,
1897,98784338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/f3/35/1023683228.jpg,P88,38,,49000.0,countryHouse,sale,245.0,False,3,1,"fronton, 9",Teruel,Huesa del Comun,es,41.0101388,-0.919501,True,https://www.idealista.com/inmueble/98784338/,17397,"Es una casa de 3 alturas, tiene 84 m2 por planta y un patio interior de unos 10 m2. En planta calle tenemos el comedor, la cocina, despensa, un trastero y el patio. En la planta 1 hay una sala de estar, 2 habitaciones y el baño, y varias estancias más. La última planta es abuhardillada, destinada a graneros (antiguo almacén). Es la típica casa con estructura de madera, paredes de piedra y adobe. Se puede vivir para pasar temporadas, tiene luz, agua… pero necesita numerosos arreglos de carácter general. Huesa del Común es un pintoresco y tranquilo pueblo del interior de Teruel, un pueblo con historia medieval, donde destacar su Castillo y su presencia en el Camino del Cid.",False,renew,False,,200.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Huesa del Comun', 'title': 'Casa de pueblo en fronton, 9'}",False,False,False,False,False,False,,,,
1898,97624397,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/58/71/985144495.jpg,XXXX,22,3,95000.0,duplex,sale,65.0,True,2,2,Calle Muro Santiago,Teruel,Alcañiz,es,41.0519516,-0.1371941,False,https://www.idealista.com/inmueble/97624397/,58707,"Se vende precioso ático-dúplex semi-nuevo distribuido en planta baja, habitación doble, baño completo con plato de ducha, despensa, salón-cocina totalmente equipada. Primera planta, habitación de matrimonio con gran armario de cinco cuerpos, baño exterior con plato de ducha incorporado en la habitación y terraza de 15 metros con espectaculares vistas.  Extras: Tarima flotante, aire acondicionado centralizado, osmosis, descalcificadora, calefacción de gasoil, etc.. . La vivienda se vende completamente amueblada y con garaje cerrado de 40 metros situado en la planta baja del mismo edificio con puerta motorizada.",False,good,False,False,1462.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alcañiz', 'title': 'Dúplex en Calle Muro Santiago'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1899,92230415,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/d3/79/834264913.jpg,N17,26,,99000.0,chalet,sale,178.0,False,4,1,cerraja s/n,Teruel,Peralejos,es,40.4819993,-1.0327721,True,https://www.idealista.com/inmueble/92230415/,48692,"Rebajada y con precio negociable. Preciosa casa rústica y auténtica, con terreno junto a la casa delimitado con muro de piedra. Adjunto a la vivienda y al fondo tenemos un amplio terreno con zona de huerto de 4.500 m2 que se riega con pozo con abundante agua y balsa propia. Esta balsa se usa también como piscina y tiene una zona de merendero con barbacoa. Tiene buenas vistas hacía el río Alfambra porque no tiene construcciones cerca y está en alto. La vivienda tiene 178 m2 construidos, es una casa independiente con encanto, casi de cuento en algunas estancias. Se han detectado algunas grietas en uno de los muros, por lo que lo primero que habría que hacer es reforzar los cimientos de esa zona de la vivienda. Esto ha sido provocado por la ausencia de canalones en el tejado, que hace que el agua de lluvia haya lavado el terreno y cedido ligeramente. La propiedad no va a acometer estas obras, por eso rebaja y negocia el precio. Tiene rusticidad auténtica, con vigas de madera, paredes de piedra, chimenea, la escalera de caracol de madera y todo el ambiente en general. Junto con la casa y el huerto, de forma opcional, se pueden incluyen 3 HECTÁREAS DE TERRENO de cultivo de regadío. Está en Peralejos, pueblo a 21 km de Teruel capital por buena carretera.",False,good,False,,556.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Peralejos', 'title': 'Casa independiente en cerraja s/n'}",False,False,False,False,False,False,,,,
1900,98362170,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/a9/fc/1009426115.jpg,P82,39,,55000.0,countryHouse,sale,898.0,False,6,1,"San Roque, 2",Teruel,Alfambra,es,40.5471038,-1.0338361,True,https://www.idealista.com/inmueble/98362170/,42208,"Sobre una parcela de 579 m2 y con un total de 898 m2 construidos, se encuentra este complejo con varias edificaciones. Se entra a través de una doble puerta metálica, anclada un muro con piedras de sillares, que nos da paso a un gran patio abierto. Hace de distribuidor y nos da acceso a un viejo taller mecánico, varios almacenes y con otro patio trasero, y la vivienda propiamente dicha. Además hay una casa anexa posiblemente usada por el servicio. esta parte está abandonada incluso tiene una zona hundida. La zona de vivienda está reformada parcialmente en varias partes y épocas, en general necesita arreglos, pero se puede habitar desde el primer momento. En la primera planta hay un distribuidor que lleva a las habitaciones, y arriba la última planta es el granero. Mucho espacio que ofrece muchas posibilidades, para vivir o montar un negocio.",False,renew,False,,61.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Alfambra', 'title': 'Casa de pueblo en San Roque, 2'}",False,False,False,False,False,False,,,,
1901,97770068,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/a4/77/991156856.jpg,,27,,46000.0,countryHouse,sale,136.0,False,3,1,"Calle LA HIGUERA, 15",Teruel,Alcañiz,es,41.0526841,-0.1350163,True,https://www.idealista.com/inmueble/97770068/,58906,"Se vende casa en el centro de Alcañiz, bien situada y con todos los servicios. La vivienda se encuentra sin humedades, con el tejado en buen estado y bien conservada aunque precisa actualización y pintura. Se distribuye en planta baja y tres alturas, con un salón con chimenea, cocina, baño y tres habitaciones. Solo se vende, pero se ofrecen facilidades de compra. Con una pequeña entrada se financia la compra del 100%. Hacemos un estudio previo y gratuito para conseguir la mejor financiación. Información sin compromiso.",False,renew,False,,338.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Alcañiz', 'title': 'Casa de pueblo en Calle LA HIGUERA, 15'}",False,False,False,False,False,False,,,,
1902,99340471,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/cf/66/f2/1040794620.jpg,XXXX,35,,79000.0,chalet,sale,288.0,False,6,2,Calle San Bernardo,Teruel,Castelseras,es,40.9822374,-0.1442092,False,https://www.idealista.com/inmueble/99340471/,56149,"Se vende casa en Castelserás de tres plantas, distribuida en dos pisos independientes con balcón y terraza. Tiene entrada por dos calles, una para la entrada a la casa y la otra tiene la cochera. La casa de distribuye en:  Planta Baja – 74 metros, entrada a la casa, cochera de 16 metros y dos trasteros. Primera planta – Vivienda de 74 metros, distribuida en comedor, baño con plato de ducha, cocina con despensa y patio y dos habitaciones con balcón. Segunda planta – Vivienda de 74 metros, distribuida en 4 habitaciones, (1 de matrimonio y 3 sencillas, cuarto de baño con bañera. Tercera planta – 66 metros, Gran terraza con espectaculares vistas, un trastero y una buhardilla. La casa tiene el suministro eléctrico y de gas dados de alta, calefacción de gas ciudad individual y tejado en perfecto estado de conservación.",False,good,False,,274.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Castelseras', 'title': 'Chalet adosado en Calle San Bernardo'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1903,96800844,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/e0/2e/90/956916003.jpg,XXXX,27,,53000.0,chalet,sale,105.0,False,4,3,San Jaime,Teruel,Alcañiz,es,41.0481507,-0.1346443,False,https://www.idealista.com/inmueble/96800844/,58777,"Se vende casa de junto al centro de Alcañiz, reformada en el año 2.000, planta baja + 2 alturas, 2 terrazas, 3 baños (uno por planta), calefacción propano, ventanas PVC, barbacoa, zona muy tranquila y luminosa, excelentes vistas, tiene acceso con vehículo hasta la misma puerta y zona con fácil aparcamiento.  Planta baja – Gran cocina con zona para comer en ella, comedor muy amplio, Baño con plato de ducha, Terraza con barbacoa.  1º planta – Habitación de matrimonio con baño y vestidor incorporado, Habitación con vestidor. 2ª planta – Habitación de matrimonio con baño, sala de estar, Terraza con zona para lavadora.",False,good,False,,505.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Alcañiz', 'title': 'Chalet adosado en San Jaime'}",False,False,False,False,False,False,,,,
1904,91127171,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/ca/88/807379604.jpg,P-33,26,,23000.0,chalet,sale,430.0,False,3,1,"Calle baja, 3",Teruel,Albalate del Arzobispo,es,41.1202233,-0.5109931,True,https://www.idealista.com/inmueble/91127171/,35835,"Con una ubicación inmejorable, en la parte baja del pueblo, con fácil acceso a pie o en coche desde el paseo del río, tenemos esta casa BARATA Y PARA ENTRAR A VIVIR con algunas reformas. El Ayuntamiento en su nueva estrategia de ordenación urbana está haciendo calles más anchas y plazas, dando amplitud a esta zona del casco histórico del pueblo. Aquí se han derruido las casas de enfrente, ahora esta casa tiene mucha más luz, con una calle amplia para el acceso. Es un rústica y auténtica, con la antigua chimenea en el salón, la caja de la escalera, las vigas de madera, los suelos… El tejado ha sido reparado y reforzado con vigas de hierro junto a las originales de madera. Muchas posibilidades por su distribución para alquilar como apartamentos. Una forma económica de tener una casa en un pueblo pintoresco como es Albalate.",False,good,False,,53.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Albalate del Arzobispo', 'title': 'Chalet adosado en Calle baja, 3'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1905,97230380,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/3e/f2/972990649.jpg,GU-1560,33,2,120000.0,duplex,sale,93.0,True,4,2,Pasaje Cra Mora-Río Alcalá,Teruel,Alcalá de la Selva,es,40.3609796,-0.7017685,False,https://www.idealista.com/inmueble/97230380/,58582,"Magnífica ubicación en el centro del barrio Virgen de la Vega, enfrente del supermercado. Situado en 2ª planta. Edificio con ascensor. 93,07 m2 construidos. Salón comedor con chimenea, cocina office, 2 balcones, aseo. En la planta superior encontramos 3 dormitorios con armarios empotrados y baño completo. También dispone de un altillo con un dormitorio más. Calefacción de gas. Equipado y amueblado. Preciosas vistas de la montaña. Plaza de garaje y trastero incluidos en el precio. PRECIO NEGOCIABLE.",False,good,False,True,1290.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Dúplex en Pasaje Cra Mora-Río Alcalá'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1906,97257462,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/11/fd/973838904.jpg,ADOSADO BELCHITE- 976590060 EUROPEA,69,,95000.0,chalet,sale,120.0,False,5,2,"Calle SAN LORENZO, 2",Zaragoza,Belchite,es,41.3066268,-0.756753,True,https://www.idealista.com/inmueble/97257462/,47283,"Adosado en venta en Belchite, ENTRAR A VIVIR, CON JARDÍN, 5 DORMITORIOS, SALÓN, COCINA Y DOS BAÑOS, del año 2008 seminuevo, dispone de 101.18m² útiles distribuidos en:  Planta Baja, de 38.07m² distribuido en salón amplio con acceso a jardín amplio con salida a la calle, cocina independiente con salida a terraza exterior a  calle de entrada, baño de tres piezas con ducha, habitación alternativa para distintos usos, y garaje para moto y bicis. Planta primera, de 50,01 m² distribuida en cuatro dormitorios, dos de ellos dobles y dos individuales, uno de los dormitorios tiene acceso a un balcón. Baño completo de cuatro piezas con bañera. En la vivienda se han realizado mejoras, dispone de suelo de baldosa, ventanas de aluminio con cristal tipo climalit, calefacción individual de gas y aire acondicionado en el salón. En cuanto a la comunidad, se pagan 30€ al año. REQUISITOS A CUMPLIR POR PARTE DEL COMPRADOR: - No tener vivienda en propiedad - No superar ingresos de 39.543 euros/año para un comprador y 50.841 euros/año para dos o más. - Tener ingresos mínimos, independientemente del número de compradores, de 11.862 euros. Visitas llamar al 976590060 – 663909570. Gestiona Inmobiliaria Europea, su inmobiliaria de confianza, más de 30 años en el sector.",True,good,False,,792.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Belchite', 'title': 'Chalet adosado en Calle SAN LORENZO, 2'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1907,99679263,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/a3/1b/1051086821.jpg,GU-1924,39,,215000.0,chalet,sale,150.0,False,3,2,Carretera Mora-Río Alcalá,Teruel,Alcalá de la Selva,es,40.3604474,-0.6996976,False,https://www.idealista.com/inmueble/99679263/,58665,"Vivienda en 3 plantas. 150,01 m2 construidos. Dispone de una terraza delantera de 24,50 m2 y un patio trasero de 19,36 m2. Consta en planta sótano de un garaje de 41,89m2. con trastero y escalera interior de acceso a la casa. A través de la terraza accedemos a la planta baja distribuida en cocina, aseo y salón comedor con chimenea y salida a patio trasero. En la primera planta encontramos tres dormitorios con armarios empotrados y baño completo. Equipada y amueblada. Calefacción de gas. Muy buena ubicación cerca de supermercado, bares, restaurantes, campo de golf y pistas de esquí de Valdelinares.",False,good,False,,1433.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Chalet adosado en Carretera Mora-Río Alcalá'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1908,95746002,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/4f/ec/927025715.jpg,MU274,37,bj,80000.0,flat,sale,78.0,True,3,2,"Urbanización Solano Vega Chamonix, 30",Teruel,Alcalá de la Selva,es,40.3543861,-0.7078303,True,https://www.idealista.com/inmueble/95746002/,59239,"Fantástica vivienda amplia y luminosa en el Solano de la Vega. La vivienda consta de 3 habitaciones dobles, un amplio salón comedor, dos baños y una cocina.  Sin duda es uno de los mejores modelos de vivienda ya que no es de las estrechas sin prácticamente luz sino todo lo contrario y al ser esquinera tiene mucha más luz y ventilación natural. El salón es muy amplio con 3 ventanas y vistas al campo sin edificios delante y las habitaciones también son todas dobles con armarios. Destaca la madera cálida del salón y una chimenea de hierro forjado perfecta para los meses de invierno. Cocina y baños, sinceramente, están para reformar y dejártelos a tu gusto Está situada en la zona de la entrada con lo cual tiene una fácil entrada y un rápido acceso al pueblo Perfecta para los que les gusta la naturaleza o el esquí. A apenas hora y media de Valencia es la distancia perfecta para aprovecharla muchos fines de Semana. A 500 metros del campo de golf y rodeado de una de las zonas de bosque más bonitas de España con muchas rutas y excursiones. La urbanización cuenta con piscina, pistas de tenis, centro social y parque infantil. Sin duda una grandísima propiedad que merece la pena visitar! Aproveche la oportunidad a muy buen precio! No se lo piense, llámenos y le atenderemos con todo el cariño.",False,good,False,False,1026.0,{'typology': 'flat'},"{'subtitle': 'Alcalá de la Selva', 'title': 'Piso en Urbanización Solano Vega Chamonix, 30'}",False,False,False,False,False,False,,,,
