Columna1;propertyCode;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;country;latitude;longitude;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;hasPlan;has3DTour;has360;hasStaging;superTopHighlight;topNewDevelopment;newDevelopmentFinished;typology_inmo;hasparking;parking_price_included;parking_price;zipcode
9256;99560990.0;1;300000;flat;sale;70;True;3;2;barrio El Congrés i els Indians;Barcelona;Barcelona;es;414.223.936;21.794.545;4005;True;good;False;True;4286;True;False;True;False;False;False;True;urban;False;False;0;8027
9257;99561100.0;1;165000;flat;sale;48;False;2;1;Calle de Sant Erasme s/n;Barcelona;Barcelona;es;413.813.213;21.642.296;796;False;good;False;False;3438;False;False;False;False;False;False;True;urban;False;False;0;8001
9258;99561490.0;bj;169999;flat;sale;24;False;1;1;Calle d'Aribau;Barcelona;Barcelona;es;413.900.195;21.567.907;1155;False;good;False;False;7083;True;False;False;False;False;False;True;urban;False;False;0;8001
9259;99561610.0;bj;1590000;flat;sale;202;True;3;3;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.894.548;2.165.781;448;True;good;False;True;7871;True;True;False;False;False;False;True;urban;False;False;0;8013
9260;99561620.0;bj;1050000;flat;sale;115;True;3;2;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.894.548;21.734.072;391;False;good;False;True;9130;True;False;False;False;False;False;True;urban;False;False;0;8001
9261;99561700.0;bj;190000;flat;sale;102;False;2;2;Calle de Rodríguez Pomatta;Tarragona;Salou;es;410.731.357;11.410.264;9482;True;good;False;True;1863;True;False;False;False;False;False;True;urban;False;False;0;43840
9262;99561870.0;en;363850;flat;sale;124;True;3;1;Calle de Sant Pere Més Baix;Barcelona;Barcelona;es;413.889.069;21.766.472;589;False;good;False;False;2934;True;False;False;False;False;False;True;urban;False;False;0;8003
9263;99561940.0;bj;174500;flat;sale;103;True;2;2;Camino de les Pasquales, 1;Tarragona;Salou;es;410.781.169;11.475.974;9134;True;good;False;True;1694;True;False;False;False;False;False;True;urban;False;False;0;43840
9264;99562340.0;4;1216000;duplex;sale;141;True;4;3;Calle de la Diputació;Barcelona;Barcelona;es;413.838.695;21.627.295;702;True;good;False;True;8624;True;False;False;False;False;False;True;residential;False;False;0;8001
9265;99562480.0;1;319900;flat;sale;101;True;4;2;hermanos ibarra;Zaragoza;Zaragoza;es;416.518.242;-0.8771339;471;False;good;False;True;3167;True;False;False;False;False;False;True;urban;True;True;0;50001
9266;99562600.0;4;190000;flat;sale;62;True;2;1;barrio El Raval;Barcelona;Barcelona;es;413.775.316;21.685.397;1067;True;good;False;True;3065;True;False;False;False;False;False;True;urban;False;False;0;8001
9267;99562650.0;4;160000;flat;sale;84;True;3;1;Calle de Palamós;Barcelona;Barcelona;es;414.490.788;21.878.521;5525;False;good;False;True;1905;False;False;False;False;False;False;True;urban;False;False;0;8033
9268;99562670.0;3;280000;flat;sale;90;True;3;1;barrio Sant Martí de Provençals;Barcelona;Barcelona;es;414.154.751;22.034.104;4208;False;good;False;True;3111;True;True;False;False;False;False;True;urban;True;True;0;8020
9269;99562800.0;2;114990;flat;sale;99;True;3;1;Passatge del Pont;Tarragona;Reus;es;41.149.911;10.973.282;1100;False;good;False;True;1162;True;False;False;False;False;False;True;urban;False;False;0;43201
9270;99563020.0;bj;385000;chalet;sale;396;False;5;2;Cercs;Barcelona;Cercs;es;421.516.849;18.555.309;39763;False;good;False;True;972;False;False;False;False;False;False;True;urban;True;True;0;8698
9271;99563080.0;1;350000;flat;sale;136;True;4;2;Mestral;Tarragona;Reus;es;411.634.522;11.146.058;1074;True;good;False;True;2574;False;False;False;False;False;False;True;urban;True;True;0;43201
9272;99563170.0;3;389500;penthouse;sale;167;True;3;2;Calle Astrea;Málaga;Málaga;es;367.333.658;-44.871.799;5897;True;good;False;True;2332;True;False;False;False;False;False;True;urban;True;True;0;29190
9273;99563390.0;5;300000;flat;sale;149;True;5;2;Avenida de Pablo Gargallo, 55;Zaragoza;Zaragoza;es;416.603.713;-0.898452;1818;True;good;False;True;2013;True;False;True;False;False;False;True;urban;True;True;0;50003
9274;99563490.0;6;450000;flat;sale;98;False;3;2;Calle de Madrid s/n;Tarragona;Salou;es;41.076.133;11.390.861;9117;False;good;False;True;4592;False;False;False;False;False;False;True;urban;True;True;0;43840
9275;99563530.0;1;201000;flat;sale;135;False;3;2;Calle Major, 13;Tarragona;Salou;es;410.767.863;11.348.898;8954;False;good;False;True;1489;False;False;False;False;False;False;True;urban;False;False;0;43840
9276;99563540.0;bj;265000;flat;sale;98;False;3;2;Camino de les Pasquales s/n;Tarragona;Salou;es;410.777.292;11.483.233;9196;False;good;False;True;2704;False;False;False;False;False;False;True;urban;True;True;0;43840
9277;99563570.0;4;180000;flat;sale;78;False;2;2;Avenida de Catalunya, 2;Tarragona;Vinyols i els Arcs;es;411.134.563;10.402.301;7354;False;good;False;True;2308;False;False;False;False;False;False;True;urban;False;False;0;43391
9278;99563580.0;bj;875000;chalet;sale;548;False;5;4;Calle d'Atenes, 11;Tarragona;Cambrils;es;410.735.225;11.006.007;9070;False;good;False;True;1597;False;False;False;False;False;False;True;urban;True;True;0;43850
9279;99563640.0;2;420000;flat;sale;104;True;4;2;Calle de Copérnic;Barcelona;Barcelona;es;414.032.772;21.430.745;2887;True;renew;False;True;4038;True;False;True;False;False;False;True;urban;False;False;0;8001
9280;99563810.0;bj;255000;chalet;sale;208;False;4;3;Calle de Joan Martell;Tarragona;Reus;es;41.158.513;11.032.165;612;True;good;False;True;1226;False;False;False;False;False;False;True;urban;True;True;0;43201
9281;99563870.0;2;185900;flat;sale;44;True;1;1;Calle Virgen de Lourdes;Madrid;Madrid;es;404.377.953;-36.562.661;4596;False;good;False;True;4225;True;False;True;False;False;False;True;urban;False;False;0;28027
9282;99563976.0;1;121000;flat;sale;93;True;3;1;Calle Holanda;Las Palmas;Telde;es;279.955.544;-154.340.051;6497;False;good;False;True;1301;False;False;False;False;False;False;True;urban;True;True;0;35200
9283;99564056.0;1;150000;flat;sale;68;True;3;1;Errekalde-Larraskitu Errepidea;Vizcaya;Bilbao;es;432.512.597;-29.408.382;1493;False;renew;False;True;2206;True;False;False;False;False;False;True;urban;False;False;0;48012
9284;99564270.0;3;270000;flat;sale;67;True;4;1;Calle de Villarroel;Barcelona;Barcelona;es;413.854.879;21.537.316;1375;False;renew;False;True;4030;False;False;False;False;False;False;True;urban;False;False;0;8001
9285;99564456.0;bj;357000;flat;sale;101;False;4;2;Encamp;Andorra;Encamp;es;425.370.955;15.841.931;22509;False;good;False;True;3535;False;False;False;False;False;False;True;urban;True;True;0;AD200
9286;99564590.0;3;259000;duplex;sale;100;True;3;3;Camino de la font de sant josep, 5;Barcelona;Sant Vicenç Dels Horts;es;41.395.881;20.063.306;9424;False;good;False;True;2590;False;False;False;False;False;False;True;residential;False;False;0;8620
9287;99564810.0;4;399000;flat;sale;113;True;4;2;barrio Santa Eulàlia;Barcelona;Hospitalet de Llobregat;es;413.672.823;21.259.655;4287;True;good;False;True;3531;False;False;False;False;False;False;True;urban;True;True;0;8902
9288;99564890.0;6;640000;penthouse;sale;102;True;4;2;Calle de Sant Gervasi de Cassoles;Barcelona;Barcelona;es;4.140.352;21.394.605;3142;False;renew;False;True;6275;False;False;True;False;False;False;True;urban;False;False;0;8001
9289;99565070.0;bj;270000;chalet;sale;168;False;5;2;Calle de Santa Rosalia;Barcelona;Barcelona;es;414.222.574;21.468.385;4367;False;good;False;True;1607;False;False;True;False;False;False;True;residential;False;False;0;8001
9290;99565210.0;4;182000;flat;sale;69;True;2;1;Vallparda;Barcelona;Hospitalet de Llobregat;es;413.714.633;21.176.294;4702;True;good;False;True;2638;True;False;False;False;False;False;True;urban;False;False;0;8904
9291;99565310.0;2;240000;flat;sale;55;True;2;1;Avenida d'Europa;Barcelona;Gavà;es;412.689.197;20.024.175;5664;False;good;False;False;4364;False;False;False;False;False;False;True;urban;True;True;0;8850
9292;99565320.0;1;349410;flat;sale;111;True;3;2;C. Cardo Cuco;Málaga;Málaga;es;367.393.773;-43.806.071;3648;True;good;False;True;3148;True;False;False;False;False;False;True;urban;False;False;0;29018
9293;99565370.0;2;735000;flat;sale;116;True;4;2;Calle d'Hercegovina;Barcelona;Barcelona;es;414.019.765;21.382.398;3131;True;good;False;True;6336;True;False;False;False;False;False;True;urban;True;True;0;8001
9294;99565410.0;1;309000;flat;sale;95;True;3;2;FRANCESC LAYRET;Barcelona;Esplugues de Llobregat;es;413.690.287;20.842.428;7413;False;good;False;True;3253;False;False;False;False;False;False;True;urban;False;False;0;8950
9295;99565420.0;3;269900;flat;sale;95;True;3;1;Marianao;Barcelona;Sant Boi de Llobregat;es;413.457.711;20.308.447;3567;True;good;False;True;2841;False;False;False;False;False;False;True;urban;False;False;0;8830
9296;99565450.0;2;180000;flat;sale;148;True;3;3;Calle d'Amadeu I;Castellón;Castellón de la Plana / Castello de la Plana;es;399.842.118;-0.0419888;13550;False;renew;False;True;1216;False;False;False;False;False;False;True;urban;False;False;0;12002
9297;99565620.0;3;299000;flat;sale;95;True;4;2;barrio El Camp de l'Arpa del Clot;Barcelona;Barcelona;es;414.173.639;2.185.939;3619;False;renew;False;True;3147;False;False;False;False;False;False;True;urban;False;False;0;8027
9298;99565690.0;2;475000;flat;sale;107;False;4;2;Les Escaldes;Andorra;Escaldes-Engordany;es;425.090.264;153.551;18043;False;good;False;True;4439;False;False;False;False;False;False;True;urban;True;True;0;AD700
9299;99565704.0;bj;220000;chalet;sale;180;False;3;3;Alcantarilla;Murcia;Alcantarilla;es;379.806.392;-12.211.803;8170;False;good;False;True;1222;True;False;True;False;False;False;True;residential;True;True;0;30820
9300;99565710.0;bj;735000;duplex;sale;196;False;4;3;Encamp;Andorra;Encamp;es;425.319.481;15.808.706;21876;False;good;False;True;3750;False;False;False;False;False;False;True;residential;True;True;0;AD200
9301;99565720.0;3;370000;flat;sale;102;False;3;2;Arinsal-Erts;Andorra;La Massana;es;42.577.101;14.773.584;24548;False;good;False;True;3627;False;False;False;False;False;False;True;urban;True;True;0;AD400
9302;99565820.0;bj;235000;chalet;sale;651;False;8;3;Calle Retiro, 31;Las Palmas;Vega de San Mateo;es;280.079.418;-155.388.859;3918;False;good;False;True;361;False;False;False;False;False;False;True;urban;True;True;0;35320
9303;99565864.0;1;185000;flat;sale;68;True;3;1;Calle de Fluvià;Barcelona;Barcelona;es;414.126.537;21.950.733;3534;False;good;False;True;2721;False;False;False;False;False;False;True;urban;False;False;0;8018
9304;99565970.0;bj;245000;chalet;sale;305;False;4;3;Paseo de los Plátanos;Zaragoza;Zaragoza;es;41.601.812;-0.8219068;7830;False;good;False;True;803;False;False;False;False;False;False;True;urban;True;True;0;50720
9305;99566100.0;1;121000;flat;sale;93;True;3;1;Calle Holanda;Las Palmas;Telde;es;279.950.634;-154.345.611;6447;False;good;False;True;1301;True;False;False;False;False;False;True;urban;True;True;0;35200
9306;99566150.0;1;210000;flat;sale;85;True;2;1;barrio San Antón;Murcia;Murcia;es;379.922.608;-1.140.685;1024;False;good;False;True;2471;False;False;False;False;False;False;True;urban;True;True;0;30005
9307;99566184.0;bj;265000;chalet;sale;284;False;5;5;Calle Magallanes;València;Manises;es;39.497.127;-0.4707047;8573;True;good;False;True;933;True;False;True;False;False;False;True;residential;True;True;0;46940
9308;99566250.0;1;229000;flat;sale;79;True;3;1;barrio Romo;Vizcaya;Getxo;es;433.267.614;-30.059.753;9038;False;good;False;True;2899;False;False;False;False;False;False;True;urban;False;False;0;48620
9309;99566260.0;bj;648000;chalet;sale;177;False;4;4;Calle de Massens;Barcelona;Barcelona;es;414.063.097;21.572.074;2399;False;good;False;True;3661;False;False;False;False;False;False;True;residential;False;False;0;8024
9310;99566264.0;4;269000;flat;sale;59;True;3;1;Calle de Galileu;Barcelona;Barcelona;es;413.840.734;21.339.893;3025;True;renew;False;True;4559;True;False;False;False;False;False;True;urban;False;False;0;8001
9311;99566420.0;bj;278000;chalet;sale;140;False;4;2;Vila-Seca;Tarragona;Vila-Seca;es;411.102.873;11.501.227;6049;False;good;False;True;1986;False;False;False;False;False;False;True;residential;True;True;0;43480
9312;99566460.0;9;298000;flat;sale;158;True;5;2;barrio Doctor Cerrada;Zaragoza;Zaragoza;es;416.490.094;-0.8880534;332;False;good;False;True;1886;True;False;True;False;False;False;True;urban;True;False;20000;50004
9313;99566480.0;4;269000;flat;sale;59;True;3;1;Calle de Galileu;Barcelona;Barcelona;es;413.834.236;21.331.432;3104;True;renew;False;True;4559;True;False;False;False;False;False;True;urban;False;False;0;8001
9314;99566500.0;1;121000;flat;sale;116;True;3;1;La Herradura - Balcón del Telde;Las Palmas;Telde;es;279.937.333;-154.317.596;6735;False;good;False;True;1043;False;False;False;False;False;False;True;urban;True;True;0;35200
9315;99566620.0;5;210000;flat;sale;39;True;1;1;Calle de Sant Miquel;Barcelona;Barcelona;es;413.785.987;21.879.784;1764;True;good;False;False;5385;False;False;False;False;False;False;True;urban;False;False;0;8001
9316;99566960.0;1;121000;flat;sale;93;True;3;1;Calle Holanda;Las Palmas;Telde;es;279.949.281;-154.336.501;6538;False;good;False;True;1301;False;False;False;False;False;False;True;urban;True;True;0;35200
9317;99567000.0;1;725000;flat;sale;158;True;4;2;Calle de Luis Antúnez, 24;Barcelona;Barcelona;es;413.979.618;21.543.484;1786;False;good;False;True;4589;False;False;False;False;False;False;True;urban;False;False;0;8006
9318;99567020.0;2;260000;flat;sale;108;False;4;2;Molins de Rei;Barcelona;Molins de Rei;es;414.097.573;20.176.025;12808;False;good;False;True;2407;True;False;True;False;False;False;True;urban;False;False;0;8750
9319;99567060.0;1;350000;flat;sale;120;True;3;2;Calle Ibarrekolanda;Vizcaya;Bilbao;es;432.719.257;-29.533.644;1728;False;renew;False;True;2917;False;False;False;True;False;False;True;urban;True;True;0;48014
9320;99567064.0;3;750000;flat;sale;119;True;4;2;barrio Sarrià;Barcelona;Barcelona;es;41.396.585;21.219.065;4155;False;good;False;True;6303;False;False;False;False;False;False;True;urban;True;True;0;8034
9321;99567180.0;bj;375000;chalet;sale;482;False;7;4;Calle del Escritor Alejandro Barba Segalerva;Málaga;Málaga;es;367.389.687;-44.769.922;5019;True;good;False;True;778;False;False;False;False;False;False;True;urban;True;True;0;29190
9322;99567320.0;4;170000;flat;sale;66;True;3;1;Calle de Servando Batanero;Madrid;Madrid;es;404.288.777;-36.504.354;4671;False;renew;False;False;2576;False;False;False;False;False;False;True;urban;False;False;0;28017
9323;99567480.0;bj;189900;chalet;sale;353;False;3;2;DOCTOR MARAÑON;Murcia;Molina de Segura;es;38.064.437;-12.060.433;10112;True;good;False;True;538;False;True;False;False;False;False;True;residential;True;True;0;30500
9324;99567950.0;5;250000;flat;sale;115;True;4;1;Plaza DE LA CASILLA;Vizcaya;Bilbao;es;432.553.108;-29.425.339;1142;False;renew;False;True;2174;False;False;False;False;False;False;True;urban;False;False;0;48012
9325;99567960.0;4;189000;flat;sale;83;True;4;1;Avenida de Can Serra;Barcelona;Hospitalet de Llobregat;es;413.644.584;20.997.323;7834;True;good;False;True;2277;True;False;False;False;False;False;True;urban;False;False;0;8801
9326;99568100.0;1;350000;flat;sale;100;False;3;2;barrio Centro Histórico;Málaga;Málaga;es;367.248.041;-44.192.217;1034;False;good;False;True;3500;True;False;False;False;False;False;True;urban;False;False;0;29012
9327;99568160.0;1;175000;flat;sale;85;True;3;2;Calle Maestra María del Pino Cabrera Martel, 4;Las Palmas;Vega de San Mateo;es;280.109.487;-155.306.942;3249;True;good;False;False;2059;True;False;False;False;False;False;True;urban;False;False;0;35320
9328;99568330.0;bj;655500;flat;sale;118;True;1;1;Calle d'Ataülf;Barcelona;Barcelona;es;413.825.663;21.809.255;1032;False;renew;False;False;5555;False;False;False;False;False;False;True;urban;False;False;0;8003
9329;99568400.0;2;368000;flat;sale;87;True;3;1;Calle de Pujades;Barcelona;Barcelona;es;413.997.345;219.855;2767;False;good;False;True;4230;False;False;False;False;False;False;True;urban;False;False;0;8001
9330;99568990.0;4;269000;flat;sale;59;True;3;1;Calle de Galileu;Barcelona;Barcelona;es;413.839.774;21.339.245;3032;True;renew;False;True;4559;True;False;False;False;False;False;True;urban;False;False;0;8001
9331;99569030.0;4;95000;flat;sale;68;True;3;2;Nord, 63;Tarragona;Salou;es;410.772.064;11.417.118;9067;False;renew;False;False;1397;False;False;False;False;False;False;True;urban;False;False;0;43840
9332;99569280.0;en;350000;flat;sale;57;True;2;1;Calle Pujol;Barcelona;Barcelona;es;414.031.433;21.374.151;3260;False;good;False;True;6140;False;False;True;False;False;False;True;urban;False;False;0;8001
9333;99569496.0;4;450000;flat;sale;136;False;4;2;Sant Julia de Loria;Andorra;Sant Julia de Loria;es;424.631.806;14.940.011;12169;False;good;False;True;3309;False;False;False;False;False;False;True;urban;True;True;0;AD600
9334;99569520.0;1;449000;flat;sale;115;True;2;2;Calle del Aviador Zorita;Madrid;Madrid;es;404.513.628;-36.996.953;3832;False;good;False;True;3904;False;False;False;False;False;False;True;urban;True;True;0;29039
9335;99569770.0;en;188000;flat;sale;66;True;3;1;Calle d'Erasme de Janer;Barcelona;Barcelona;es;413.794.628;21.657.792;910;False;good;False;True;2848;False;False;False;False;False;False;True;urban;False;False;0;8001
9336;99569900.0;1;132500;flat;sale;90;True;3;2;Camino tarragona;Tarragona;Reus;es;411.533.341;11.145.068;514;True;good;False;True;1472;True;False;False;False;False;False;True;urban;False;False;0;43201
9337;99569920.0;2;140000;flat;sale;75;True;3;1;Avenida de la Diputació;Tarragona;Cambrils;es;410.751.747;11.142.996;8873;False;good;False;True;1867;False;True;False;False;False;False;True;urban;True;True;0;43840
9338;99570100.0;3;176000;flat;sale;53;False;2;1;Avenida san esteban;Vizcaya;Etxebarri, Anteiglesia de San esteban;es;432.466.819;-28.940.892;3831;True;good;False;True;3321;True;False;False;False;False;False;True;urban;False;False;0;48450
9339;99570190.0;1;227500;flat;sale;58;True;2;1;siglo xx;Barcelona;Barcelona;es;414.241.273;2.178.988;4187;False;good;False;True;3922;True;False;False;False;False;False;True;urban;False;False;0;8027
9340;99570210.0;6;260000;flat;sale;131;True;5;2;Calle del Doctor Sanchis Sivera s/n;València;València;es;394.692.321;-0.3855686;1110;False;good;False;True;1985;True;False;False;False;False;False;True;urban;False;False;0;46008
9341;99570216.0;bj;399000;chalet;sale;290;False;4;4;Calle Joan Genovés Pintor;València;València;es;394.843.909;-0.3316207;3866;False;good;False;True;1376;False;False;False;False;False;False;True;residential;True;True;0;46011
9342;99570390.0;2;545000;flat;sale;108;True;4;2;Calle de les Santjoanistes;Barcelona;Barcelona;es;414.016.246;21.487.011;2408;False;good;False;True;5046;False;False;False;False;False;False;True;urban;False;False;0;8006
9343;99570650.0;2;685000;flat;sale;156;True;4;3;Calle del Rosellón;Barcelona;Barcelona;es;413.928.297;21.529.063;1569;False;good;False;True;4391;True;False;False;False;False;False;True;urban;False;False;0;8001
9344;99571224.0;7;399000;flat;sale;86;True;3;2;Paseo de la Zona Franca;Barcelona;Barcelona;es;413.616.151;21.385.816;3854;True;good;False;True;4640;False;False;False;False;False;False;True;urban;True;False;25000;8038
9345;99571240.0;1;175000;flat;sale;35;True;1;1;Alcanar Barceloneta;Barcelona;Barcelona;es;413.812.285;21.917.065;1917;False;good;False;False;5000;False;False;False;False;False;False;True;urban;False;False;0;8001
9346;99571250.0;3;299000;flat;sale;95;True;4;2;Calle de Ruiz de Padrón;Barcelona;Barcelona;es;414.162.422;21.854.574;3488;True;good;False;True;3147;True;False;False;False;False;False;True;urban;False;False;0;8001
9347;99571310.0;2;200000;flat;sale;76;False;2;1;Calle de Padilla;Barcelona;Barcelona;es;414.110.705;2.169.685;2669;True;good;False;True;2632;True;False;False;False;False;False;True;urban;False;False;0;8001
9348;99571330.0;2;204000;flat;sale;102;True;3;1;Playa del Rincón;Málaga;Rincón de la Victoria;es;367.155.182;-4.285.852;12218;False;good;False;True;2000;False;False;False;False;False;False;True;urban;False;False;0;29730
9349;99571400.0;2;99000;flat;sale;111;True;4;1;Calle de Pau Font de Rubinat;Tarragona;Reus;es;411.504.509;11.011;804;False;renew;False;True;892;False;False;False;True;False;False;True;urban;False;False;0;43201
9350;99571460.0;bj;119900;flat;sale;81;True;2;2;Vinyols i els Arcs;Tarragona;Vinyols i els Arcs;es;411.138.314;10.383.919;7449;False;good;False;True;1480;False;False;False;False;False;False;True;urban;False;False;0;43391
9351;99571496.0;4;390000;flat;sale;105;True;4;2;Paloma;Barcelona;Barcelona;es;413.824.514;2.165.415;643;False;good;False;True;3714;True;False;False;False;False;False;True;urban;False;False;0;8001
9352;99571700.0;3;305000;flat;sale;83;True;4;1;Calle de Mallorca;Barcelona;Barcelona;es;414.157.121;21.914.891;3651;True;good;False;True;3675;False;True;False;False;False;False;True;urban;False;False;0;8001
9353;99571760.0;6;450000;flat;sale;140;True;4;2;barrio Perchel sur - El Bulto;Málaga;Málaga;es;36.713.202;-44.268.711;2370;False;good;False;True;3214;False;False;False;False;False;False;True;urban;False;False;0;29002
9354;99571880.0;2;420000;flat;sale;89;True;4;2;Calle de Casanova;Barcelona;Barcelona;es;413.835.415;21.614.677;619;False;good;False;True;4719;True;False;False;False;False;False;True;urban;False;False;0;8001
9355;99571890.0;7;380000;flat;sale;108;True;2;2;Via de la Hispanidad;Zaragoza;Zaragoza;es;41.636.166;-0.9106218;3541;False;good;False;True;3519;True;True;False;False;False;False;True;urban;True;True;0;50009
9356;99571920.0;3;239000;flat;sale;112;True;4;2;Calle Luis Lamarca s/n;València;València;es;39.470.839;-0.4026639;2419;False;good;False;True;2134;False;False;False;False;False;False;True;urban;False;False;0;46018
9357;99571940.0;bj;245000;flat;sale;63;False;2;1;Avenida de Menéndez Pelayo;Madrid;Madrid;es;404.060.052;-36.796.159;2327;True;good;False;True;3889;True;False;False;False;False;False;True;urban;False;False;0;28007
9358;99572190.0;4;190000;flat;sale;62;True;2;1;barrio El Raval;Barcelona;Barcelona;es;413.766.042;21.695.066;1156;True;good;False;True;3065;True;False;True;False;False;False;True;urban;False;False;0;8001
9359;99572270.0;5;195000;flat;sale;74;True;3;2;barrio Sant Andreu;Barcelona;Barcelona;es;414.376.984;21.858.103;5880;False;renew;False;True;2635;False;False;False;False;False;False;True;urban;False;False;0;8030
9360;99572490.0;bj;212000;flat;sale;61;True;4;1;barrio La Bordeta;Barcelona;Barcelona;es;413.721.515;21.405.084;2966;False;good;False;True;3475;False;False;False;False;False;False;True;urban;False;False;0;8001
9361;99572560.0;3;305000;flat;sale;83;True;4;1;Calle de Mallorca;Barcelona;Barcelona;es;41.412.782;2.188.771;3257;True;good;False;True;3675;False;False;False;False;False;False;True;urban;False;False;0;8001
9362;99572600.0;2;125000;flat;sale;98;True;2;1;Calle de Joanot Martorell;Tarragona;Salou;es;410.737.368;11.528.368;9749;False;good;False;True;1276;False;False;False;False;False;False;True;urban;False;False;0;43840
9363;99572620.0;3;248000;flat;sale;70;True;2;1;Melcior de Palau;Barcelona;Barcelona;es;413.812.327;21.331.869;3141;False;good;False;False;3543;False;False;False;False;False;False;True;urban;False;False;0;8001
9364;99572670.0;9;335000;flat;sale;104;True;4;2;barrio Sant Martí de Provençals;Barcelona;Barcelona;es;41.418.302;22.054.821;4558;False;good;False;True;3221;True;False;False;False;False;False;True;urban;False;False;0;8020
9365;99572696.0;bj;236000;chalet;sale;130;False;4;1;Calle de l'Hort del Colomí;Tarragona;Vila-Seca;es;411.099.219;11.521.353;6180;False;good;False;True;1815;False;False;False;False;False;False;True;residential;True;True;0;43480
9366;99572740.0;bj;239000;flat;sale;84;True;4;1;barrio El Camp de l'Arpa del Clot;Barcelona;Barcelona;es;414.080.008;21.862.668;2698;False;good;False;True;2845;False;False;False;False;False;False;True;urban;False;False;0;8026
9367;99572776.0;10;420000;penthouse;sale;201;True;4;2;Avenida de Cesáreo Alierta;Zaragoza;Zaragoza;es;416.443.174;-0.8801848;1326;False;renew;False;True;2090;True;False;False;False;False;False;True;urban;True;True;0;50008
9368;99572830.0;2;230000;flat;sale;155;True;4;2;Calle de Santa Joaquina de Vedruna;Zaragoza;Zaragoza;es;416.453.857;-0.8798165;1001;False;renew;False;True;1484;True;False;False;False;False;False;True;urban;False;False;0;50008
9369;99572900.0;bj;160000;flat;sale;56;True;2;1;Avenida del Marqués de Corbera;Madrid;Madrid;es;404.265.275;-36.530.981;4383;False;good;False;False;2857;True;False;False;False;False;False;True;urban;False;False;0;28017
9370;99573010.0;bj;310000;chalet;sale;72;False;2;1;barrio Victoria Eugenia;Málaga;Málaga;es;367.292.234;-44.380.248;1607;False;good;False;True;4306;False;False;False;False;False;False;True;residential;False;False;0;29011
9371;99573350.0;bj;289900;chalet;sale;160;False;3;2;Centro;Castellón;Almazora/Almassora;es;399.438.596;-0.0634334;8823;False;good;False;True;1812;True;False;True;False;False;False;True;urban;True;True;0;12550
9372;99573490.0;3;420000;flat;sale;115;False;3;3;Les Escaldes;Andorra;Escaldes-Engordany;es;425.088.928;15.429.549;18249;False;good;False;False;3652;False;False;False;False;False;False;True;urban;True;True;0;AD700
9373;99573624.0;1;265000;flat;sale;81;False;3;1;barrio El Gòtic;Barcelona;Barcelona;es;413.821.948;21.755.495;2136;False;good;False;True;3272;True;False;False;False;False;False;True;urban;False;False;0;8002
9374;99573960.0;3;465000;flat;sale;100;False;3;2;Calle de l'Hostal d'en Sol;Barcelona;Barcelona;es;413.817.979;2.181.476;1114;False;good;False;True;4650;False;False;False;False;False;False;True;urban;False;False;0;8003
9375;99574220.0;4;480000;flat;sale;123;True;4;1;Calle de Tamarit;Barcelona;Barcelona;es;413.800.749;21.631.052;963;False;good;False;True;3902;False;False;False;False;False;False;True;urban;False;False;0;8011
9376;99574330.0;2;200000;flat;sale;76;False;2;1;Calle de Padilla;Barcelona;Barcelona;es;414.114.557;21.711.168;2713;False;good;False;True;2632;False;False;False;False;False;False;True;urban;False;False;0;8001
9377;99574344.0;8;598000;flat;sale;120;True;3;2;barrio Les Corts;Barcelona;Barcelona;es;413.802.765;2.130.061;3418;False;good;False;True;4983;True;False;True;False;False;False;True;urban;False;False;0;8001
9378;99574360.0;2;465000;flat;sale;109;True;4;1;barrio Vila de Gràcia;Barcelona;Barcelona;es;414.044.756;21.525.747;2425;False;renew;False;True;4266;False;False;False;False;False;False;True;urban;False;False;0;8012
9379;99574670.0;1;195000;flat;sale;90;True;4;2;Calle de Piferrer;Barcelona;Barcelona;es;414.337.793;21.798.824;3716;False;renew;False;False;2167;False;False;False;False;False;False;True;urban;False;False;0;8001
9380;99575576.0;5;300000;duplex;sale;196;True;4;2;Calle de l'Escultor Modest Gené;Tarragona;Reus;es;411.553.367;11.174.744;735;True;good;False;True;1531;True;True;False;False;False;False;True;residential;True;True;0;43201
9381;99575740.0;2;109000;flat;sale;95;True;3;2;Avenida de la Pineda;Tarragona;La Canonja;es;411.180.495;11.837.261;7498;False;good;False;True;1147;False;False;False;False;False;False;True;urban;False;False;0;43100
9382;99575930.0;bj;430000;flat;sale;73;True;3;1;barrio El Camp d'En Grassot i Gràcia Nova;Barcelona;Barcelona;es;414.023.946;21.652.463;1757;False;good;False;True;5890;True;False;False;False;False;False;True;urban;False;False;0;8001
9383;99576000.0;bj;205000;chalet;sale;154;False;5;2;Calle d'Eduard Toldrá Solé;Tarragona;Reus;es;411.380.181;11.174.003;2010;False;good;False;True;1331;False;False;False;False;False;False;True;urban;True;True;0;43201
9384;99576070.0;1;129000;flat;sale;65;True;3;1;Calle doctor bove, 192;Barcelona;Barcelona;es;414.194.183;21.582.207;3731;True;good;False;False;1985;True;False;False;False;False;False;True;urban;False;False;0;8001
